,mileage,make,model,fuel,gear,price,hp,year
36983,43307,8,4,1,2,14980,170.0,2013
36984,57000,48,96,1,1,14985,156.0,2013
36985,51500,63,536,1,2,15879,179.0,2013
36986,26361,48,146,1,2,15980,156.0,2013
36987,143730,7,104,2,2,15990,177.0,2013
36988,132385,7,105,2,2,16969,177.0,2013
36989,121724,7,104,2,2,16980,177.0,2013
36990,35339,14,223,1,2,17900,258.0,2013
36991,58339,7,107,1,2,18090,179.0,2013
36992,42000,48,302,3,2,18400,306.0,2013
36993,150000,69,701,2,2,18440,140.0,2013
36994,104670,69,558,1,2,19470,334.0,2013
36995,151927,48,206,2,2,19500,265.0,2013
36996,128767,8,66,2,2,19830,258.0,2013
36997,163298,48,688,2,1,24950,190.0,2013
36998,110422,8,79,1,2,25999,449.0,2013
36999,89500,30,824,1,1,5200,86.0,2013
37000,96000,53,274,1,1,5300,87.0,2013
37001,90000,16,180,1,2,5300,82.0,2013
37002,93000,30,824,1,1,5350,86.0,2013
37003,93600,69,833,1,1,5390,60.0,2013
37004,186000,36,231,2,1,5400,116.0,2013
37005,94502,53,274,1,1,5450,86.0,2013
37006,91797,60,506,1,1,5480,116.0,2013
37007,187000,55,32,2,1,5490,114.0,2013
37008,99000,69,833,1,1,5490,60.0,2013
37009,99000,72,822,1,2,5490,71.0,2013
37010,64000,66,686,1,1,5500,68.0,2013
37011,224000,69,400,2,1,5500,105.0,2013
37012,43924,27,54,1,1,5600,69.0,2013
37013,76000,69,833,1,1,5700,60.0,2013
37014,102000,62,428,1,1,5790,69.0,2013
37015,146214,28,149,1,1,5790,90.0,2013
37016,54000,27,551,1,1,5790,86.0,2013
37017,167000,53,132,2,1,5799,131.0,2013
37018,73500,62,428,1,1,5799,69.0,2013
37019,42800,63,238,1,1,4999,60.0,2013
37020,163000,16,404,2,1,4999,111.0,2013
37021,70000,60,745,1,1,4999,75.0,2013
37022,59000,53,274,1,1,5000,87.0,2013
37023,81000,53,274,1,1,5100,87.0,2013
37024,104000,28,333,1,1,5100,60.0,2013
37025,142000,43,538,1,1,5200,75.0,2013
37026,37483,30,823,1,1,5250,69.0,2013
37027,61520,28,333,1,1,5480,65.0,2013
37028,90700,21,477,1,1,5499,83.0,2013
37029,99980,66,694,1,1,5500,94.0,2013
37030,63600,30,831,1,1,5500,90.0,2013
37031,99950,66,694,1,1,5500,94.0,2013
37032,46526,53,117,1,1,5555,94.0,2013
37033,93894,63,624,1,1,5590,69.0,2013
37034,117000,60,812,4,2,5650,88.0,2013
37035,126000,27,56,1,1,5700,86.0,2013
37036,214000,55,55,2,1,5790,114.0,2013
37037,151000,69,394,1,1,5790,86.0,2013
37038,81000,69,833,1,2,5790,75.0,2013
37039,70000,69,727,2,2,26440,245.0,2013
37040,134856,7,584,2,2,26975,340.0,2013
37041,66113,48,307,1,2,39950,557.0,2013
37042,41159,58,91,1,2,136900,400.0,2013
37043,234000,60,505,2,1,6900,101.0,2013
37044,154000,48,771,2,1,6990,136.0,2013
37045,98870,69,398,1,1,8840,105.0,2013
37046,99781,16,287,1,1,9799,200.0,2013
37047,50000,69,398,1,1,9800,122.0,2013
37048,138500,30,832,2,1,9900,136.0,2013
37049,132400,63,691,2,2,9900,140.0,2013
37050,109000,53,815,2,2,10990,165.0,2013
37051,115220,55,43,2,1,11500,150.0,2013
37052,169740,70,760,2,2,12880,215.0,2013
37053,138200,63,691,2,2,12900,170.0,2013
37054,134220,63,691,2,2,12940,170.0,2013
37055,98220,7,104,1,1,12970,170.0,2013
37056,99880,63,691,2,2,12980,140.0,2013
37057,45800,7,579,2,1,13950,140.0,2013
37058,34337,48,145,1,2,14990,122.0,2013
37059,63000,63,332,1,1,5800,60.0,2013
37060,95000,27,56,1,1,5800,69.0,2013
37061,75500,72,822,1,2,5850,71.0,2013
37062,203152,53,772,2,1,5900,114.0,2013
37063,62500,69,833,1,1,5900,75.0,2013
37064,191676,21,296,2,1,5990,107.0,2013
37065,137904,60,506,1,1,5990,101.0,2013
37066,146000,69,833,1,2,5990,60.0,2013
37067,53281,60,745,1,1,5999,75.0,2013
37068,63000,63,332,1,1,6000,60.0,2013
37069,97000,62,428,2,1,6000,75.0,2013
37070,86800,53,132,1,1,6199,116.0,2013
37071,168,28,337,2,1,6299,116.0,2013
37072,57000,27,54,1,1,6300,69.0,2013
37073,59000,72,822,1,2,6325,71.0,2013
37074,112059,43,538,1,1,6350,75.0,2013
37075,172486,46,53,2,1,6390,116.0,2013
37076,140000,7,101,1,1,6400,86.0,2013
37077,189000,69,394,1,1,6490,86.0,2013
37078,72125,63,332,1,1,6490,86.0,2013
37079,82530,16,180,1,1,5799,68.0,2013
37080,99989,27,54,1,1,5799,86.0,2013
37081,117600,62,428,5,1,5800,82.0,2013
37082,105000,43,538,1,1,5800,75.0,2013
37083,94000,53,274,1,1,5800,86.0,2013
37084,187876,28,337,2,1,5800,105.0,2013
37085,94669,28,333,1,1,5890,101.0,2013
37086,109766,14,280,2,1,5900,131.0,2013
37087,78000,27,54,1,1,5950,105.0,2013
37088,79800,16,184,2,1,5990,111.0,2013
37089,127000,28,333,1,1,5990,80.0,2013
37090,149863,68,806,2,1,5990,90.0,2013
37091,177800,53,244,2,1,5990,90.0,2013
37092,66000,60,745,1,1,5990,102.0,2013
37093,48000,53,274,1,1,5990,69.0,2013
37095,108108,27,54,1,1,5999,86.0,2013
37096,87086,36,570,1,1,5999,135.0,2013
37097,37520,72,822,1,2,5999,71.0,2013
37098,135447,53,132,2,1,5999,110.0,2013
37099,33000,7,104,2,2,15900,150.0,2013
37100,128440,69,678,2,2,15980,177.0,2013
37101,132112,8,782,2,2,16980,184.0,2013
37102,81700,8,64,2,2,18799,218.0,2013
37103,95400,69,558,1,2,21870,334.0,2013
37104,22500,26,51,1,2,175000,570.0,2013
37105,83655,63,565,1,1,3700,69.0,2013
37106,61950,27,575,1,1,4399,69.0,2013
37107,79000,68,143,1,1,4999,68.0,2013
37108,65503,29,435,1,1,6900,90.0,2013
37109,63388,43,538,1,1,7490,75.0,2013
37110,65050,53,507,1,1,7500,101.0,2013
37111,23653,68,806,1,1,8490,99.0,2013
37112,101000,62,726,1,2,8970,122.0,2013
37113,98000,53,507,1,2,9280,120.0,2013
37114,88289,63,610,1,2,9990,122.0,2013
37115,90258,65,805,2,1,9990,147.0,2013
37116,58729,36,230,1,1,10490,135.0,2013
37117,137000,69,394,1,1,10980,140.0,2013
37118,58050,68,134,1,2,12000,99.0,2013
37119,111000,53,132,1,1,6500,140.0,2013
37120,121000,68,806,1,1,6500,69.0,2013
37121,193000,30,826,2,1,6500,110.0,2013
37122,200000,14,546,2,2,6500,163.0,2013
37123,360000,48,771,2,2,6500,136.0,2013
37124,96994,28,337,1,1,6500,101.0,2013
37125,75000,53,116,1,1,6500,87.0,2013
37126,141000,28,337,1,1,6500,125.0,2013
37127,160000,53,432,2,1,6500,160.0,2013
37128,67491,72,822,1,2,6579,71.0,2013
37129,78990,63,624,1,1,6590,86.0,2013
37130,63000,72,822,4,2,6590,75.0,2013
37131,135900,60,673,2,1,6599,110.0,2013
37132,20000,21,670,2,1,6600,90.0,2013
37133,106000,53,116,1,1,6750,69.0,2013
37134,49000,72,822,1,2,6800,71.0,2013
37135,85200,52,534,1,1,6800,110.0,2013
37136,64000,27,590,2,1,6800,95.0,2013
37137,98000,53,132,2,1,6800,95.0,2013
37138,88800,36,230,2,1,6890,90.0,2013
37139,125698,36,613,1,1,5999,86.0,2013
37140,9000,68,143,1,2,6000,68.0,2013
37141,27400,60,745,1,1,6000,75.0,2013
37142,29570,63,238,1,1,6050,75.0,2013
37143,156000,62,473,2,1,6100,105.0,2013
37144,118000,53,507,1,1,6100,101.0,2013
37145,130000,36,231,2,1,6190,128.0,2013
37146,74000,69,833,1,1,6199,75.0,2013
37147,209500,63,536,2,1,6200,105.0,2013
37148,73000,30,831,1,1,6250,90.0,2013
37149,58600,53,274,1,1,6380,87.0,2013
37150,53977,53,274,1,1,6399,87.0,2013
37151,90000,53,507,1,1,6450,120.0,2013
37152,83000,72,822,4,2,6450,75.0,2013
37153,48502,60,241,1,1,6490,73.0,2013
37154,78500,27,54,1,1,6490,86.0,2013
37155,80100,62,428,1,1,6490,105.0,2013
37156,27000,72,822,4,2,6490,48.0,2013
37157,96700,53,274,1,2,6490,86.0,2013
37158,96941,27,56,2,1,6490,95.0,2013
37159,99000,16,285,1,1,6900,156.0,2013
37160,115000,46,12,1,1,6900,102.0,2013
37161,40000,53,274,1,1,6900,87.0,2013
37162,230000,8,3,2,1,6900,116.0,2013
37163,90391,69,394,2,1,6980,105.0,2013
37164,114900,28,333,1,1,6980,101.0,2013
37165,116000,28,333,1,1,6980,125.0,2013
37166,47757,60,812,4,2,6990,92.0,2013
37167,84200,63,610,1,1,6990,105.0,2013
37168,5800,62,509,1,1,6990,60.0,2013
37169,169050,68,765,2,1,6999,124.0,2013
37170,107102,16,285,1,1,6999,120.0,2013
37171,122900,69,561,2,1,6999,90.0,2013
37172,100352,69,833,1,1,7000,60.0,2013
37173,245000,53,432,2,2,7000,160.0,2013
37174,245000,53,432,2,2,7000,160.0,2013
37175,83500,69,561,1,1,7190,90.0,2013
37176,71200,69,561,1,1,7200,86.0,2013
37177,103322,69,561,1,1,7200,105.0,2013
37178,83000,68,134,1,1,7200,99.0,2013
37179,80150,43,538,1,1,6500,75.0,2013
37181,71600,37,533,1,1,6500,83.0,2013
37182,62000,28,333,1,1,6590,101.0,2013
37183,70280,53,507,1,1,6699,101.0,2013
37184,162000,69,394,1,1,6699,122.0,2013
37185,56000,53,274,1,1,6700,87.0,2013
37186,67400,69,833,1,1,6700,68.0,2013
37187,110000,63,807,1,1,6700,105.0,2013
37188,93650,53,116,1,1,6800,87.0,2013
37189,79800,30,826,1,1,6899,99.0,2013
37190,82500,62,121,1,1,6900,105.0,2013
37191,81573,27,54,1,1,6950,69.0,2013
37192,188000,8,2,1,1,6950,102.0,2013
37193,213000,52,587,2,1,6950,110.0,2013
37194,40404,36,613,1,1,6950,86.0,2013
37195,145000,53,132,1,1,6980,140.0,2013
37196,68000,27,57,1,1,6980,95.0,2013
37197,118800,63,807,1,1,6989,105.0,2013
37198,175000,63,536,2,1,6990,140.0,2013
37199,125000,60,241,1,1,3949,75.0,2013
37200,120000,63,332,1,1,3990,86.0,2013
37201,84360,62,509,1,1,3990,60.0,2013
37202,246050,63,624,2,1,3990,90.0,2013
37203,279000,16,444,2,1,3999,110.0,2013
37204,83655,63,565,1,1,4000,69.0,2013
37205,59772,60,745,1,1,4150,75.0,2013
37206,60891,21,670,1,1,4290,75.0,2013
37207,95000,69,833,1,1,4300,60.0,2013
37208,174300,60,506,2,1,4350,110.0,2013
37209,86500,60,745,1,1,4400,75.0,2013
37210,74890,72,822,1,1,4400,71.0,2013
37211,150000,28,735,2,1,4444,101.0,2013
37212,65000,50,683,1,1,4450,71.0,2013
37213,258250,60,506,2,1,4470,110.0,2013
37214,85368,68,143,1,1,4487,68.0,2013
37215,202100,60,241,1,1,4499,73.0,2013
37216,95973,28,446,1,1,4499,69.0,2013
37217,83700,63,565,1,1,4500,69.0,2013
37218,125000,69,833,6,1,4500,68.0,2013
37219,30500,53,132,1,1,7250,120.0,2013
37220,30500,53,132,1,1,7250,120.0,2013
37221,53085,72,822,1,2,7286,84.0,2013
37222,138500,53,132,2,1,7450,165.0,2013
37223,15000,72,822,1,2,7490,71.0,2013
37224,124000,28,337,2,2,7500,140.0,2013
37225,203000,53,815,2,2,7500,194.0,2013
37226,118337,7,101,1,1,7650,86.0,2013
37227,89780,27,54,1,1,7659,101.0,2013
37228,75000,60,673,1,1,7800,116.0,2013
37229,71945,69,833,1,1,7900,75.0,2013
37230,45000,28,149,1,1,7900,101.0,2013
37231,40000,53,117,1,2,7900,94.0,2013
37232,131623,68,140,2,1,7980,124.0,2013
37233,73110,69,561,1,2,7980,90.0,2013
37234,57000,28,735,2,1,7990,140.0,2013
37235,130000,43,249,1,1,7990,122.0,2013
37236,113000,28,176,2,1,7990,140.0,2013
37237,108800,63,610,2,2,7990,90.0,2013
37238,148250,14,223,2,1,7999,184.0,2013
37239,107212,43,538,1,1,6990,98.0,2013
37240,76792,39,808,1,1,6990,69.0,2013
37241,91443,69,561,1,1,6990,69.0,2013
37242,64000,27,54,1,1,6990,69.0,2013
37243,98000,27,57,1,1,6990,95.0,2013
37244,102150,16,285,1,1,6990,156.0,2013
37245,63000,30,831,1,1,6999,90.0,2013
37246,50000,27,54,1,1,6999,69.0,2013
37247,180000,69,394,2,1,7000,105.0,2013
37248,180000,69,400,2,1,7000,105.0,2013
37249,33850,68,806,1,1,7200,99.0,2013
37250,105000,53,132,1,1,7200,140.0,2013
37251,133000,62,473,1,1,7290,122.0,2013
37252,80000,53,116,1,1,7290,87.0,2013
37253,153000,8,3,1,1,7300,136.0,2013
37254,75000,69,394,1,1,7300,86.0,2013
37255,192000,28,642,2,2,7350,140.0,2013
37256,40000,69,561,1,1,7350,60.0,2013
37257,92670,28,333,1,1,7380,125.0,2013
37258,73010,27,56,1,1,7399,86.0,2013
37259,42500,60,745,1,2,4650,75.0,2013
37260,55000,60,745,1,1,4690,75.0,2013
37261,117400,62,428,1,1,4700,69.0,2013
37262,141214,36,613,2,1,4800,75.0,2013
37263,88600,69,833,1,1,4800,60.0,2013
37264,128000,62,428,1,1,4800,69.0,2013
37265,69400,50,243,1,1,4890,75.0,2013
37266,149000,53,813,2,1,4890,110.0,2013
37267,75147,63,332,1,1,4890,60.0,2013
37268,82000,53,274,1,1,4900,87.0,2013
37269,62590,27,577,1,1,4900,69.0,2013
37270,47000,28,446,1,1,4900,69.0,2013
37271,87750,30,823,1,1,4950,69.0,2013
37272,305000,28,337,2,1,4950,116.0,2013
37273,70000,60,745,1,1,4970,75.0,2013
37274,92419,21,670,1,1,4980,75.0,2013
37275,37200,60,241,1,1,4985,75.0,2013
37276,107084,69,833,1,1,4990,60.0,2013
37277,72330,63,238,1,3,4990,60.0,2013
37278,70680,27,575,1,1,4999,105.0,2013
37279,93468,63,536,1,1,7999,122.0,2013
37280,53000,30,826,1,1,7999,99.0,2013
37281,170000,14,546,2,2,8000,163.0,2013
37282,170000,14,546,2,2,8000,163.0,2013
37283,62120,72,822,1,2,8159,71.0,2013
37284,71500,69,219,1,1,8200,86.0,2013
37285,148000,53,432,2,2,8300,194.0,2013
37286,105778,53,132,1,1,8300,140.0,2013
37287,49235,63,332,1,1,8300,86.0,2013
37288,86515,28,337,2,2,8390,116.0,2013
37289,12987,36,764,1,1,8390,125.0,2013
37290,77000,16,187,1,1,8400,156.0,2013
37291,195000,69,556,2,1,8450,177.0,2013
37292,125000,55,60,1,1,8450,156.0,2013
37293,118623,53,432,2,1,8490,120.0,2013
37294,99985,48,237,2,1,8490,90.0,2013
37295,196569,48,168,2,1,8490,204.0,2013
37296,100750,30,826,1,2,8499,135.0,2013
37297,160000,28,517,2,1,8500,140.0,2013
37298,275000,53,518,2,1,8500,150.0,2013
37299,150000,69,400,2,2,7399,105.0,2013
37300,172000,53,432,2,1,7400,140.0,2013
37301,138460,30,827,2,1,7400,136.0,2013
37302,49500,27,56,1,1,7444,69.0,2013
37303,146900,53,432,2,1,7450,160.0,2013
37304,41000,30,831,1,1,7450,90.0,2013
37305,139900,53,132,2,1,7450,165.0,2013
37306,135720,62,726,1,1,7477,105.0,2013
37307,56750,68,806,1,1,7489,99.0,2013
37308,63000,53,507,1,1,7490,120.0,2013
37309,74120,69,561,1,1,7490,90.0,2013
37310,89000,62,473,1,1,7500,105.0,2013
37311,121399,53,132,2,1,7500,131.0,2013
37312,114400,60,673,2,1,7640,110.0,2013
37313,199000,30,827,2,2,7649,136.0,2013
37314,120000,53,116,1,1,7650,101.0,2013
37315,78024,60,673,1,1,7690,116.0,2013
37316,84150,3,619,1,1,7690,120.0,2013
37317,107000,43,542,2,1,7750,90.0,2013
37318,89000,63,238,1,1,4999,75.0,2013
37319,86000,28,333,1,1,4999,80.0,2013
37320,110000,27,577,1,1,5000,105.0,2013
37321,200435,28,333,2,1,5000,95.0,2013
37322,215000,68,568,3,2,5000,99.0,2013
37323,98796,27,54,1,1,5190,86.0,2013
37324,106128,69,561,1,1,5250,60.0,2013
37325,98000,53,132,1,1,5250,101.0,2013
37326,103300,28,333,1,1,5300,82.0,2013
37327,68500,28,446,1,1,5325,69.0,2013
37328,66166,72,822,1,2,5330,61.0,2013
37329,98200,27,551,1,2,5390,86.0,2013
37330,57800,69,833,1,1,5447,60.0,2013
37331,66000,27,575,1,1,5450,69.0,2013
37332,39750,37,417,1,1,5470,87.0,2013
37333,123000,55,160,1,1,5490,73.0,2013
37334,111000,53,507,1,1,5490,101.0,2013
37335,44790,72,822,1,2,5490,71.0,2013
37336,97761,69,833,1,1,5490,60.0,2013
37337,200000,28,517,2,2,5490,140.0,2013
37338,88000,30,827,1,1,8600,135.0,2013
37339,67029,69,833,1,2,8690,60.0,2013
37340,92000,69,394,1,1,8700,105.0,2013
37341,80100,53,813,2,1,8700,110.0,2013
37343,123000,53,432,2,1,8750,163.0,2013
37344,223142,7,101,2,1,8780,143.0,2013
37345,107000,55,55,2,1,8800,150.0,2013
37346,43450,72,822,1,2,8888,71.0,2013
37347,82000,69,561,2,1,8890,75.0,2013
37348,94000,53,116,1,1,8900,101.0,2013
37349,218761,69,556,2,2,8900,140.0,2013
37350,70000,43,542,2,1,8900,90.0,2013
37351,145000,7,103,2,1,8900,105.0,2013
37352,33000,53,132,1,1,8900,120.0,2013
37353,113000,69,723,1,1,8900,122.0,2013
37354,78000,63,624,1,2,8950,105.0,2013
37355,132600,62,473,1,1,8990,140.0,2013
37356,346000,48,688,2,1,8990,129.0,2013
37357,127583,69,556,2,1,8990,105.0,2013
37358,176000,69,556,2,1,7999,105.0,2014
37359,79000,27,56,1,1,7999,105.0,2014
37360,350965,48,771,2,2,7999,136.0,2014
37361,166000,62,473,1,1,7999,179.0,2014
37362,80000,30,826,1,1,8000,135.0,2014
37363,351500,68,568,3,2,8000,99.0,2014
37364,19878,53,116,1,1,8000,69.0,2014
37365,32000,60,241,1,1,8000,73.0,2014
37366,79500,60,506,2,2,8100,110.0,2014
37367,38000,28,337,1,1,8200,101.0,2014
37368,76000,62,473,1,1,8200,110.0,2014
37369,132000,43,247,1,1,8200,136.0,2014
37370,79800,62,473,1,1,8250,105.0,2014
37371,96900,53,132,1,1,8250,120.0,2014
37372,79990,27,54,1,2,8299,69.0,2014
37373,163000,8,3,2,1,8300,116.0,2014
37374,41000,69,561,1,1,8300,75.0,2014
37375,162000,8,3,2,1,8400,116.0,2014
37376,43000,53,116,1,1,8400,116.0,2014
37377,161000,69,561,2,1,5999,90.0,2014
37378,170000,28,176,1,1,6000,101.0,2014
37379,50000,27,54,1,1,6000,69.0,2014
37380,80000,60,812,4,2,6088,88.0,2014
37381,68805,60,241,1,1,6100,64.0,2014
37382,142000,28,403,2,2,6100,140.0,2014
37383,67000,72,822,1,2,6199,71.0,2014
37384,18243,63,238,1,1,6200,75.0,2014
37385,52700,69,833,1,1,6200,68.0,2014
37386,106000,60,241,1,1,6200,90.0,2014
37387,27800,63,332,1,1,6250,60.0,2014
37388,124785,63,624,1,1,6299,86.0,2014
37389,24514,72,822,1,2,6300,61.0,2014
37390,209804,53,132,2,1,6300,110.0,2014
37391,133668,66,694,1,1,6300,90.0,2014
37392,63155,63,238,1,1,6390,75.0,2014
37393,46700,28,333,1,1,6390,60.0,2014
37394,80000,27,54,1,1,6400,69.0,2014
37395,57022,62,428,1,1,6400,69.0,2014
37396,83400,63,332,1,1,6400,86.0,2014
37397,162000,28,517,2,2,10400,200.0,2014
37398,65767,63,536,1,1,10400,140.0,2014
37399,131999,27,293,2,1,10490,116.0,2014
37400,75000,62,473,2,2,10490,105.0,2014
37401,27999,68,806,3,2,10499,75.0,2014
37402,65974,62,473,6,1,10500,110.0,2014
37403,84000,43,542,2,1,10500,95.0,2014
37404,22000,52,534,1,2,10500,98.0,2014
37405,98000,8,3,1,1,10600,136.0,2014
37406,85500,7,101,1,1,10750,86.0,2014
37407,126000,70,755,2,1,10799,190.0,2014
37408,133000,48,146,2,1,10800,136.0,2014
37409,73000,53,432,1,1,10800,140.0,2014
37410,194536,8,35,2,2,10800,163.0,2014
37411,114320,68,134,1,2,10900,99.0,2014
37412,114320,68,134,3,2,10900,99.0,2014
37413,95028,50,112,2,1,10900,150.0,2014
37414,22133,53,244,1,1,10900,95.0,2014
37415,150000,69,728,2,1,10999,105.0,2014
37416,137000,7,103,2,2,10999,110.0,2014
37417,78000,16,159,2,1,8400,90.0,2014
37418,236790,63,536,2,2,8425,105.0,2014
37419,87420,53,116,1,1,8450,116.0,2014
37420,46113,72,822,1,2,8480,84.0,2014
37421,94120,29,435,1,1,8490,99.0,2014
37422,110540,53,244,2,1,8490,90.0,2014
37423,75000,36,230,1,1,8490,99.0,2014
37424,153300,53,432,2,2,8499,163.0,2014
37425,80000,69,219,2,1,8500,75.0,2014
37426,117000,69,553,1,1,8500,122.0,2014
37427,188000,69,674,2,2,8500,140.0,2014
37428,99500,28,337,1,2,8500,125.0,2014
37429,182556,28,730,2,1,8500,95.0,2014
37430,89300,60,411,1,1,8590,131.0,2014
37431,142000,60,673,2,2,8600,110.0,2014
37432,93500,53,432,2,1,8699,120.0,2014
37433,121000,27,341,2,2,8699,170.0,2014
37434,111000,62,473,1,1,8799,122.0,2014
37435,208406,68,134,3,2,8800,99.0,2014
37436,129000,27,293,2,1,8800,116.0,2014
37437,32216,72,821,1,1,6400,71.0,2014
37438,125000,28,337,2,1,6460,116.0,2014
37439,61111,53,274,1,1,6480,87.0,2014
37440,56909,69,833,1,1,6490,60.0,2014
37441,130000,60,450,2,1,6490,90.0,2014
37442,95465,21,478,1,1,6499,90.0,2014
37443,87500,28,337,1,1,6499,101.0,2014
37444,40251,68,143,1,1,6499,69.0,2014
37445,95600,30,826,1,1,6500,99.0,2014
37446,488109,48,297,2,1,6500,136.0,2014
37447,54000,27,54,1,1,6550,69.0,2014
37448,84896,60,241,1,1,6570,90.0,2014
37449,115000,21,478,1,1,6580,90.0,2014
37450,77000,30,823,1,1,6590,67.0,2014
37451,80500,72,822,1,1,6590,90.0,2014
37452,83400,63,332,1,1,6600,86.0,2014
37453,60000,21,478,1,1,6670,90.0,2014
37454,63297,53,132,1,1,6685,101.0,2014
37455,122217,53,132,1,1,6750,120.0,2014
37456,46529,68,766,1,2,11000,99.0,2014
37457,104000,8,18,2,1,11000,116.0,2014
37458,179000,46,217,2,1,11000,150.0,2014
37459,58021,53,514,1,1,11100,140.0,2014
37460,93000,62,473,1,2,11299,110.0,2014
37461,54238,60,411,2,1,11400,131.0,2014
37462,149000,7,104,2,1,11450,150.0,2014
37463,97100,36,687,1,1,11485,135.0,2014
37464,96352,53,514,1,2,11490,140.0,2014
37465,64000,28,176,1,1,11499,101.0,2014
37466,90000,69,723,1,1,11499,122.0,2014
37467,133000,7,104,2,1,11500,163.0,2014
37468,96684,69,728,2,1,11600,105.0,2014
37469,89526,8,3,2,2,11790,116.0,2014
37470,96476,7,101,1,1,11800,122.0,2014
37471,139797,7,103,1,1,11900,125.0,2014
37472,101456,53,227,1,1,11900,120.0,2014
37473,135000,28,386,2,1,11900,163.0,2014
37474,136000,8,62,2,2,11900,184.0,2014
37475,97000,8,2,2,1,11900,95.0,2014
37476,146000,53,815,2,1,8800,165.0,2014
37477,145000,8,3,1,2,8800,136.0,2014
37478,123000,28,735,2,1,8850,95.0,2014
37479,122782,53,132,2,2,8850,165.0,2014
37480,59600,27,57,1,1,8890,105.0,2014
37481,243000,8,34,2,2,8900,143.0,2014
37482,83434,27,56,1,1,8900,69.0,2014
37483,16350,36,230,1,1,8900,99.0,2014
37484,112000,8,3,1,1,8900,136.0,2014
37485,53000,27,57,1,1,8900,105.0,2014
37486,162050,53,514,2,2,8900,131.0,2014
37487,98500,28,333,1,1,8950,140.0,2014
37488,149850,68,134,3,2,8989,136.0,2014
37489,57406,62,121,1,1,8990,125.0,2014
37490,203900,8,34,2,1,8990,143.0,2014
37491,70990,29,435,1,1,8990,99.0,2014
37492,108241,55,13,2,1,8990,92.0,2014
37493,101630,28,337,1,1,8990,125.0,2014
37494,129647,69,400,2,1,8990,110.0,2014
37495,170111,8,4,2,1,8999,143.0,2014
37496,43000,53,514,1,1,11950,140.0,2014
37497,59500,63,610,1,2,11980,122.0,2014
37498,51500,28,517,1,1,11990,160.0,2014
37499,123431,7,103,2,1,11999,110.0,2014
37500,82000,7,103,2,1,12000,110.0,2014
37501,41000,8,3,1,2,12000,136.0,2014
37502,131038,48,167,2,2,12199,170.0,2014
37503,144000,28,386,2,1,12199,163.0,2014
37504,115000,7,103,1,1,12199,125.0,2014
37505,38000,29,240,1,2,12200,141.0,2014
37506,21500,53,132,2,1,12250,136.0,2014
37507,106935,7,103,1,1,12300,122.0,2014
37508,150000,8,34,2,1,12400,143.0,2014
37509,144600,7,104,2,2,12400,150.0,2014
37510,36076,69,561,1,2,12450,90.0,2014
37511,45000,69,394,1,2,12450,110.0,2014
37512,73173,69,728,2,2,12499,105.0,2014
37513,41000,7,103,1,1,12499,110.0,2014
37514,79111,36,231,2,1,12500,128.0,2014
37515,137000,69,723,1,1,12500,122.0,2014
37516,48102,53,507,1,2,8999,120.0,2014
37517,93000,28,403,2,2,8999,116.0,2014
37518,153500,8,3,2,1,8999,116.0,2014
37519,116000,27,675,2,1,8999,128.0,2014
37520,100500,53,813,1,1,8999,140.0,2014
37521,210000,7,103,2,1,8999,150.0,2014
37522,56500,66,669,1,1,8999,120.0,2014
37523,164865,8,33,2,1,8999,116.0,2014
37524,106353,69,219,2,1,8999,102.0,2014
37525,66790,68,806,1,1,8999,99.0,2014
37526,33000,27,56,1,1,9000,69.0,2014
37527,134700,69,400,1,1,9100,105.0,2014
37528,156200,69,400,2,1,9100,150.0,2014
37529,120000,46,26,1,1,9200,120.0,2014
37530,206216,69,195,2,2,9270,177.0,2014
37531,167100,69,556,2,2,9280,140.0,2014
37532,49079,36,230,1,1,9290,99.0,2014
37533,72950,21,296,1,1,9290,125.0,2014
37534,69900,60,241,1,1,9450,73.0,2014
37535,103452,53,813,2,1,9450,110.0,2014
37536,77450,16,159,2,1,6990,90.0,2014
37537,77450,16,159,2,1,6990,90.0,2014
37538,71849,53,116,1,1,6990,87.0,2014
37539,234000,69,728,2,1,6990,105.0,2014
37540,35000,72,822,1,2,6990,71.0,2014
37541,53600,62,428,1,1,6990,105.0,2014
37542,86999,21,670,1,1,6990,90.0,2014
37543,89000,21,670,1,1,6998,90.0,2014
37544,89977,63,624,1,1,6999,86.0,2014
37545,39522,27,56,1,1,6999,69.0,2014
37546,41000,30,823,1,2,6999,67.0,2014
37547,37700,53,116,1,1,6999,69.0,2014
37548,195000,68,134,3,2,6999,99.0,2014
37549,29798,60,812,4,2,6999,58.0,2014
37550,109000,28,337,2,1,6999,116.0,2014
37551,61346,27,54,1,1,6999,69.0,2014
37553,180240,53,432,2,1,7000,194.0,2014
37554,54000,68,143,1,1,7000,69.0,2014
